,text,date,city,state
13533,Share https://t.co/qo4WLfq4sN,Sun May 26 12:45:27 +0000 2019,Milton,FL
13534,"SOCCER MATCHES:
CHILE:
CURICO UNIDOS
UNIVERSIDAD CHILE
UNIV. CONCEPCION
UNIV. CONCEPCION/O'HIGGINS UNDER 3 GOALS
UR… https://t.co/iCkSlTXl0s",Sun May 26 12:45:27 +0000 2019,Baltimore,MD
13535,Me,Sun May 26 12:45:27 +0000 2019,Queens,NY
13536,mom can you come pick me up i just graduated and now they’re telling me i need a job :/,Sun May 26 12:45:27 +0000 2019,Lutherville,MD
13537,@UpToTASK even I have my limits,Sun May 26 12:45:27 +0000 2019,Houston,TX
13538,@MaryTfan Morning Mary Hope you have a beautiful Sunday. We are having a hit of Florida weather today. Hot &amp; humid..😏🤔🦄🇺🇸,Sun May 26 12:45:28 +0000 2019,Burlington,MA
13539,Good morning,Sun May 26 12:45:28 +0000 2019,New Orleans,LA
13540,These 8am dude 😭,Sun May 26 12:45:28 +0000 2019,Little Rock,AR
13541,This #Sales job might be a great fit for you. Click the link in our bio to see it and more. Neurology Account Manager at GE,Sun May 26 12:45:28 +0000 2019,Oakville,CT
13542,This woman knows it all and can BURY THE TRUMP FAMILY  the question is will she do it,Sun May 26 12:45:28 +0000 2019,Philadelphia,PA
13543,Happy Sunday 🔥💯✌🚶😃,Sun May 26 12:45:28 +0000 2019,New Orleans,LA
13544,@eliflute Too much beer,Sun May 26 12:45:28 +0000 2019,Isla Vista,CA
13545,@iumv7 الله يبارك ف عمرك,Sun May 26 12:45:28 +0000 2019,San Diego,CA
13546,@martindjavier @JemFerrer @NinaAlvia @JOVZKIE08 Ansabe ng kilay mo @JemFerrer,Sun May 26 12:45:29 +0000 2019,Gardena,CA
13547,I feel seen,Sun May 26 12:45:29 +0000 2019,White Marsh,MD
13548,"I don’t care what I allowed in the past, try me today.",Sun May 26 12:45:29 +0000 2019,Muskegon,MI
13549,"I need some sore throat remedies. Its kickin my ass. Tried honey, and salt water gargle",Sun May 26 12:45:29 +0000 2019,Buckhall,VA
13550,@noahrwarren poignant,Sun May 26 12:45:29 +0000 2019,Brooklyn,NY
13551,"Just posted a photo @ Columbus, Ohio https://t.co/oEIOJmedk0",Sun May 26 12:45:29 +0000 2019,Columbus,OH
13552,@GKeile @bradlegoute https://t.co/AGLklYStj0,Sun May 26 12:45:29 +0000 2019,Burlington,VT
13553,@Psicovivir @jguaido @Psicovivir salir de la Usurpación la vía es la fuerza.  Guaido dispone ir a  la negociación c… https://t.co/IqBzNhp9jg,Sun May 26 12:45:29 +0000 2019,Doral,FL
13554,A queen!,Sun May 26 12:45:29 +0000 2019,Washington,DC
13555,Baccalaureate mass 🎓❤️🎶 @ Holy Name of Jesus Cathedral https://t.co/nD1eLwbIgA,Sun May 26 12:45:29 +0000 2019,Raleigh,NC
13556,@Greysonbos @WatchmansSignal @BigNickMerriman Fucking got him lmao,Sun May 26 12:45:29 +0000 2019,Grand Rapids,MI
13557,@barleyscotch @AmandiOnAir @AuschwitzMuseum What a sweet angel 👼 Rest in Peace Tobala,Sun May 26 12:45:29 +0000 2019,Miami Beach,FL
13558,"@nascarnagegrl @geologistgreg Me too, I would have no qualms about ending him 🤬",Sun May 26 12:45:30 +0000 2019,Marlborough,MA
13559,Yikes,Sun May 26 12:45:29 +0000 2019,Lake Arbor,MD
13560,Can’t keep loving you one foot outside the door.,Sun May 26 12:45:30 +0000 2019,Bronx,NY
13561,"Corillo, por si no lo saben, vivimos en una isla llena de restaurantes y chinchorros que tienen todo tipo de marisc… https://t.co/IYw8HRp4t4",Sun May 26 12:45:31 +0000 2019,Mamey,SA
13562,It's so juicy when I get done they'll call you Lucy https://t.co/xNUQSyxbJx,Sun May 26 12:45:30 +0000 2019,Opa-Locka,FL
13563,@TheBrandiRhodes @tntdrama @AEWrestling @FiteTV @CodyRhodes @ITVWrestling @sgovintage @ITV Beautiful as always https://t.co/pqzrucJQuA,Sun May 26 12:45:31 +0000 2019,New Iberia,LA
13564,Mood,Sun May 26 12:45:31 +0000 2019,Melbourne,FL
13565,If it’s not my kids... I don’t give a fuck. At all.,Sun May 26 12:45:31 +0000 2019,Omaha,NE
13566,Should make a omelette,Sun May 26 12:45:31 +0000 2019,Washington,DC
13567,"Pisei em falso e agora meu pé tá fudido, na moral cara..",Sun May 26 12:45:32 +0000 2019,Richmond,CA
13568,Reminds me of that one time I went over to my sisters house. I said hi to everyone (cause I’m friendly like that) a… https://t.co/KCddMq1k7M,Sun May 26 12:45:32 +0000 2019,Los Angeles,CA
13569,"Cant sleep, come here you joint",Sun May 26 12:45:32 +0000 2019,Fontana,CA
13570,I spy me and Mom in the background!!,Sun May 26 12:45:32 +0000 2019,Speedway,IN
13571,@_mvcrve_ Lmao oh shit man I definitely fucked that whole tweet up,Sun May 26 12:45:32 +0000 2019,Chesapeake,VA
13572,Memorial Day fun have you hurting today? WE ARE OPEN! Come by and try a Free Sample of our terrific Topical Pain Cr… https://t.co/TbdujMX9Ui,Sun May 26 12:45:32 +0000 2019,Knoxville,TN
13573,"current weather in Hesperia: overcast clouds, 48°F
71% humidity, wind 17mph, pressure 1012mb",Sun May 26 12:45:32 +0000 2019,Hesperia,CA
13574,"I'm supposed to go shooting in the desert, but I think I'd rather go to Red Lobster.",Sun May 26 12:45:33 +0000 2019,Tucson,AZ
13575,@SaraCarterDC He is terrified !,Sun May 26 12:45:33 +0000 2019,Arlington,TX
13576,@TeamTrump @realDonaldTrump That’s BS and you know it. You promised that in 2016 and nothing transpired. You spend… https://t.co/qLncJzouI1,Sun May 26 12:45:33 +0000 2019,New Brighton,MN
13577,Backyard debate: Opinions vary on the Gallatin Range https://t.co/waJQ0bySF0,Sun May 26 12:45:33 +0000 2019,Bozeman,MT
13578,@RazorPack65 @CurtisHebert LMAO at this dimwitted twit.,Sun May 26 12:45:33 +0000 2019,Columbus,OH
13579,@idonteatmac see the @ name ruined yo follow back chances Bryt,Sun May 26 12:45:33 +0000 2019,Statesboro,GA
13580,💪🏾🏀,Sun May 26 12:45:33 +0000 2019,Spartanburg,SC
13581,Follow my artist @CloudnineJhay https://t.co/ZNXsxnNbQV,Sun May 26 12:45:33 +0000 2019,Bronx,NY
13582,"Didn’t go to school 🏫, Breakin the rules, bitch I was making the Rules Aye !",Sun May 26 12:45:33 +0000 2019,Fort Washington,MD
13583,@Gr3Te4rights @FaithCampbellJ1 @TezHug @HGilmore68 @cbeaux @davematt88 @KZeppata @venneman_herman @Allen58B… https://t.co/4KTt8Xf0uX,Sun May 26 12:45:33 +0000 2019,Enterprise,NV
13584,onions 🤮,Sun May 26 12:45:33 +0000 2019,New Port Richey,FL
13585,@MrSauce876 You’re welcome,Sun May 26 12:45:33 +0000 2019,Brooklyn,NY
13586,"Lesson I learned yesterday: DJing for 5 hours straight feels light when you’re in a groove, but your whole body is gonna hurt the next day",Sun May 26 12:45:34 +0000 2019,Brooklyn,NY
13587,my brother facetimed me last night and him and zack started questioning me about anthony 🤦🏽‍♀️,Sun May 26 12:45:35 +0000 2019,North Lindenhurst,NY
13588,"@CheriJacobus No, but we remember when the moron spoke to the Russian jokesters in the Oval.  He thinks we all have… https://t.co/36yFXdSbTs",Sun May 26 12:45:35 +0000 2019,San Francisco,CA
13589,@jfkittrellgolf Yeah it was. That's my mistake,Sun May 26 12:45:35 +0000 2019,Omaha,NE
13590,"@KamiPaluch It's definitely almost impossible to stop, but I'm staying strong!",Sun May 26 12:45:35 +0000 2019,Bozeman,MT
13591,Short thread pertaining to a yellow vest protest treated like an invasion of the Huns.,Sun May 26 12:45:35 +0000 2019,Woodbourne,PA
13592,"I could be single the rest of my life &amp; be fine with it, BUT I just hate sleeping alone 😫 ain’t even about sex, it’s just a secure feeling",Sun May 26 12:45:35 +0000 2019,Waimalu,HI
13593,화장하다가 너무 이른 시간인가 싶어 다시 침대에 누워 트위터를 하고 있다,Sun May 26 12:45:35 +0000 2019,Brooklyn,NY
13594,Lmao df😂😂,Sun May 26 12:45:35 +0000 2019,Doral,FL
13595,This was 5 minutes well spent,Sun May 26 12:45:36 +0000 2019,Atlanta,GA
13596,@xmarcos12x So let’s go,Sun May 26 12:45:36 +0000 2019,Ontario,CA
13597,Can someone throw a 90s-early 2000s throwbacks party ?,Sun May 26 12:45:36 +0000 2019,Blue Hills,CT
13598,@theestallion I’m still stuck on loose...it’s lose! 🤦🏾‍♂️,Sun May 26 12:45:36 +0000 2019,Douglasville,GA
13599,"@NolanFinleyDN @detroitnews My condolences, Nolan. He sounds like a prince of a guy.",Sun May 26 12:45:36 +0000 2019,West Bloomfield Township,MI
13600,@MattOverton_LS @IMS Agree,Sun May 26 12:45:37 +0000 2019,Westfield,IN
13601,A bunch of cap smh,Sun May 26 12:45:37 +0000 2019,Philadelphia,PA
13602,@afroamericunt They wont.,Sun May 26 12:45:37 +0000 2019,Washington,DC
13603,"@wsyx6 @mariawsyx6 Maria, thinking of you and waiting to see you back on the streets covering the news.",Sun May 26 12:45:37 +0000 2019,Worthington,OH
13604,@spodlike77 @1878Paula @EFCKitDesigns His are the best. I wish @Everton  would use just one of them.,Sun May 26 12:45:37 +0000 2019,Alexandria,VA
13605,"@BballCoachMac No, they are not making any decisions.  I guess it makes for a good video.",Sun May 26 12:45:38 +0000 2019,Dedham,MA
13606,"Huxley's classic book, The Perennial Philosophy, literally blew my mind. Highly recommended. https://t.co/XM73ytirCv",Sun May 26 12:45:38 +0000 2019,Sacramento,CA
13607,Serious question — Was Captain Hook named Captain Hook before he lost his hand?,Sun May 26 12:45:38 +0000 2019,Pleasant Hill,IA
13608,@MoooPapa @richardgoad56 @Ahimsika @DonBrown54 @LissaLove123 @Kert200 @SKSSKanz @rebrokerjoe @JoyceEScott1… https://t.co/O2K571rQqG,Sun May 26 12:45:38 +0000 2019,Hostetter,PA
13609,@joestaszak975 McNabb has to stop the passive aggressive comments. It’ll take awhile because fans will still be wai… https://t.co/NA7jHsXXlp,Sun May 26 12:45:38 +0000 2019,Deptford,NJ
13610,"@CurrenSy_Spitta Lmao, yes indeed when the burger joint gonna open by city park ?",Sun May 26 12:45:39 +0000 2019,New Orleans,LA
13611,@JonahNRO Kitty love ❤,Sun May 26 12:45:39 +0000 2019,Gainesville,FL
13612,@filthybookbitch Thank you so much. I have such incredible readers. I appreciate the support more than you know. 🌹🌹🌹,Sun May 26 12:45:39 +0000 2019,Northfield,KY
13613,Fell asleep and wasted an outfit. Great.,Sun May 26 12:45:39 +0000 2019,Omaha,NE
13614,@karmaschoice Good you deserve it 🙂 xx,Sun May 26 12:45:39 +0000 2019,Queens,NY
13615,why are y’all having children with men like this...?,Sun May 26 12:45:40 +0000 2019,Bronx,NY
13616,"I am at this big time tournament in DC this weekend and there is talent everywhere, but being a former Division I c… https://t.co/Usbym0MHFs",Sun May 26 12:45:40 +0000 2019,Calverton,MD
13617,"Shingo yelling at SHO for his loss gives me hope their rivalry will continue after this, leading to SHO being the f… https://t.co/CuSMeyKGKC",Sun May 26 12:45:40 +0000 2019,Alafaya,FL
13618,"@LegalizeitLala I'm a pill popper, no I didn't get drunk 
Last night, but my brother died from 
Alcoholism, a horri… https://t.co/7gQxr8O39X",Sun May 26 12:45:40 +0000 2019,Warwick,RI
13619,"Garden Grove: 5:44am: sunrise
sunset will be at 7:53pm",Sun May 26 12:45:40 +0000 2019,Garden Grove,CA
13620,"4. Things I never want to hear from a ""pro-life"" man ever again:
""Condoms just don't feel as good""
""Pulling out wor… https://t.co/hAAcPG68GP",Sun May 26 12:45:41 +0000 2019,Cincinnati,OH
13621,@DaPoopah @hockey_db Now do you think it's easy to just gradually take over every professional sport? Let me tell y… https://t.co/6JsuSrIhsT,Sun May 26 12:45:41 +0000 2019,Avon,NY
13622,"Happy Sunday!
#DoMore https://t.co/7AjirJjpyA",Sun May 26 12:45:41 +0000 2019,Leominster,MA
13623,"@Charvettebey @ljoywilliams Agree, Reps have other plans #uppers",Sun May 26 12:45:41 +0000 2019,Baltimore,MD
13624,"Good Morning Sunshine happy #Sundayfunday friends from the Atlantic Beach, remember to take a @Uber if you're drink… https://t.co/mGb1FmhVL9",Sun May 26 12:45:41 +0000 2019,Atlantic Beach,FL
13625,@atheniangal1 I hope you're right. It doesn't feel that way at the moment.,Sun May 26 12:45:42 +0000 2019,Atlanta,GA
13626,@mary_gambara @AmandaRay02 @YuHelenYu @treasadovander @alcgroup @Hazloe3 @JolaBurnett @DrJDrooghaag… https://t.co/jxIWtu1Stb,Sun May 26 12:45:42 +0000 2019,Paradise,NV
13627,Were back at it again today at the #AtlantaJazzFestival with crookandmarker!  Find these lovely #PromotionalModels… https://t.co/01V3j4LGUr,Sun May 26 12:45:42 +0000 2019,Atlanta,GA
13628,@realGregKarnes 100% agreed,Sun May 26 12:45:43 +0000 2019,Midwest City,OK
13629,@mitchellvii @marymegallen1 Isn't it weird that we call it pro-choice instead of pro-death.,Sun May 26 12:45:43 +0000 2019,Broken Arrow,OK
13630,@KerryHataley @steveendow @jlowther @MsBelindaAllen @TimWappat I’m a big fan of Red Gate tools. They are a little p… https://t.co/g62yjft0uT,Sun May 26 12:45:43 +0000 2019,Oklahoma City,OK
13631,"May your Sunday be filled with bottomless Mimosas! 🥂🍊 🍾 Comment below with your brunch beverage of choice⬇️
✨
✨
✨
✨… https://t.co/YJbZXxBWjh",Sun May 26 12:45:43 +0000 2019,Burleson,TX
13632,2 fatalites confirmed so far 😔,Sun May 26 12:45:44 +0000 2019,Tempe,AZ
13633,Ayo Nola first sex scene in season 2 is wild. Spike low-key started off with soft porn but made it art?,Sun May 26 12:45:44 +0000 2019,Miami Beach,FL
13634,our only hope to beat golden state,Sun May 26 12:45:44 +0000 2019,Woodbury Heights,NJ
13635,Why ask him? What did you think he’ll say?,Sun May 26 12:45:44 +0000 2019,Detroit,MI
13636,Happy Birthday Cousin❗️Love you girl ❤️🎉🎉,Sun May 26 12:45:45 +0000 2019,Gainesville,FL
13637,Please retire.,Sun May 26 12:45:45 +0000 2019,Goldsboro,NC
13638,This is what happens when Bums with no Class become rich.!,Sun May 26 12:45:45 +0000 2019,Moline,IL
13639,"I just want us to be better at keeping folks respectful and responsible around weapons, better help folks not shoot… https://t.co/peWhVny2JP",Sun May 26 12:45:45 +0000 2019,Lombard,IL
13640,Georgia Tech Recruiting Class of 2020 Will Be Historic!! #GoldBlooded2020 @TateJohnson76,Sun May 26 12:45:45 +0000 2019,Atlanta,GA
13641,@rc_ybarra @dollarsanddata Thank you Rachel!,Sun May 26 12:45:45 +0000 2019,Greenwich,CT
13642,"German Jews warned not to wear kippahs in public amid spike in hate crimes.
 https://t.co/Gz5FEjhbOA via @nypost",Sun May 26 12:45:45 +0000 2019,Norwalk,CT
13643,What the fuck!!! Find this man NOW! That’s someone’s grandmother and mother! Make this viral!,Sun May 26 12:45:45 +0000 2019,Port St Lucie,FL
13644,"Carolina Honky-Tonk Day Party from 1-5pm w/ Jason Moss &amp; The Hosses, Wes &amp; The Railroaders + David Taylor!

Only $5… https://t.co/ujrKBhxvin",Sun May 26 12:45:45 +0000 2019,Raleigh,NC
13645,What’s lower than zero?,Sun May 26 12:45:46 +0000 2019,Middletown,OH
13646,"FASHION TERM OF THE DAY ⠀
GIMP⠀
A type of braid that has a heavy central core covered by a more decorative outer la… https://t.co/65ykvdq0F8",Sun May 26 12:45:46 +0000 2019,Salt Lake City,UT
13647,@Alyssa_Milano Jon is in his lane.  The right lane.  You however have gone off the cliff of insanity!  Kill the bab… https://t.co/2mNIw7cLtL,Sun May 26 12:45:46 +0000 2019,Smithville,NJ
13648,@irolands 😄😆,Sun May 26 12:45:46 +0000 2019,Spartanburg,SC
13649,"@swilsonsmith @PaulistFathers ""I guess we should run this by the bishop..."" ""Yes, I suppose we should probably do t… https://t.co/Mwy3OVEzSj",Sun May 26 12:45:46 +0000 2019,Bethesda,MD
13650,@mjjohnson1216 Great idea! #hacklearning #growthmindset would organically support an inclusive classroom.,Sun May 26 12:45:47 +0000 2019,Omaha,NE
13651,Can’t fade work this morning fuckkkk that lol,Sun May 26 12:45:47 +0000 2019,Silver Spring,MD
13652,I had a dream about my daughters passing away and I woke up with a pillow full of tears :(((((( @ God why did you l… https://t.co/sLQRalIXGy,Sun May 26 12:45:48 +0000 2019,Dallas,TX
13653,I’m literally now just getting home because that Buffalo marathon. I wish I didn’t live all the way out here in Amh… https://t.co/0QVy3md9KA,Sun May 26 12:45:48 +0000 2019,Amherst,NY
13654,Looking forward to our 9th year of partnership between @DPTVOneDetroit / @ChristyTV and #MPC19 / @DetroitChamber --… https://t.co/s4vDyrI6oE,Sun May 26 12:45:48 +0000 2019,Grosse Pointe Park,MI
13655,@shitweasel666 I miss u more. We will eat lots of food this week,Sun May 26 12:45:48 +0000 2019,Boston,MA
13656,"🤔 If you don’t FEED your faith you just may forget, He is YOUR POSSIBILITY.",Sun May 26 12:45:48 +0000 2019,Flowood,MS
13657,Alright y’all don’t fucking spoil Godzilla I can’t see it until Dylan comes back,Sun May 26 12:45:48 +0000 2019,Norfolk,VA
13658,"San Gabriel: 5:44am: sunrise
sunset will be at 7:54pm",Sun May 26 12:45:48 +0000 2019,San Gabriel,CA
13659,@ChelseaFOX7WX Good morning my best metrologist,Sun May 26 12:45:49 +0000 2019,Lakeland Heights,TX
13660,Lmaooo that guy,Sun May 26 12:45:49 +0000 2019,Detroit,MI
13661,Pants on the ground pants on the ground lookin like a fool with ya pants on the ground 😂😂,Sun May 26 12:45:49 +0000 2019,Battle Creek,MI
13662,@Suzi_Jae It was! Such a great couple of days celebrating him! ❤️,Sun May 26 12:45:49 +0000 2019,Cinco Ranch,TX
13663,"Aside from the mess around the research management (with valid critique), the central question is very relevant to… https://t.co/juQB1fHQl8",Sun May 26 12:45:49 +0000 2019,Brookline,MA
13664,@easy222remember Bro it ain’t even 9am yet,Sun May 26 12:45:49 +0000 2019,Muskegon,MI
13665,"I'm at US Rubber Lofts Gym in Providence, RI https://t.co/EIOPjkInut",Sun May 26 12:45:49 +0000 2019,Providence,RI
13666,@BrighamSK @CoherenceMed @petersm22 @DrKhanSolo @smatney59 Which EHR?,Sun May 26 12:45:50 +0000 2019,St Paul,MN
13667,https://t.co/uSPuHHX6Ms,Sun May 26 12:45:50 +0000 2019,Lake Magdalene,FL
13668,Fly her out while she got a man and make her tell em it’s a family vavcation 🤝😭😂😋😋🤤,Sun May 26 12:45:50 +0000 2019,Riviera Beach,FL
13669,@STUNERBUY الله يبارك فييك,Sun May 26 12:45:51 +0000 2019,San Diego,CA
13670,We had so much fun celebrating #RedNoseDay! #avidialife #avidiacares https://t.co/U2uurPmplU,Sun May 26 12:45:49 +0000 2019,Westborough,MA
13671,https://t.co/dfsmaqBgEd,Sun May 26 12:45:51 +0000 2019,Clearwater,FL
13672,อยากมีไว้ครอบ #พวงยางลัฟยูทูดามูน,Sun May 26 12:45:52 +0000 2019,Fox Lake Hills,IL
13673,@realDonaldTrump @marklevinshow @JudgeJeanine You know they never will Mr. President.  They are just getting ready… https://t.co/brSc4vz1uN,Sun May 26 12:45:52 +0000 2019,Chesapeake,VA
13674,@NathanPoppe https://t.co/YuWOO8OIYE,Sun May 26 12:45:52 +0000 2019,Oklahoma City,OK
13675,@lori_tech @WizardofHaase @hatefakenews @RockSageMode @sianoresist wow that's a saver,Sun May 26 12:45:52 +0000 2019,Brooklyn,NY
13676,@braulioadiaz @jtkuldanek Jess went to Mexico?,Sun May 26 12:45:52 +0000 2019,La Porte,IN
