,city,date,polarity,state,text
15,Ontario,Sun May 27 20:24:19 +0000 2018,0.016666666666666663,CA,Congrats to @coltonfacciotti and @T_MEDAGLIA for taking the first and third spots at the opening round of the… https://t.co/7uMR0PyAYt
16,Los Angeles,Sun May 27 20:57:23 +0000 2018,-0.25,CA,@coltonyoungson i know :/
0,Oak Park,Tue May 29 00:08:56 +0000 2018,0.0,IL,Jojo and Jordan are still together? Huh. #thebachelorette
1,Oak Park,Tue May 29 00:10:05 +0000 2018,0.2,IL,"Um, what is this Proposal garbage? Didn’t we learn from Who Wants to Marry a Millionaire? #thebachelorette"
2,Oak Park,Tue May 29 00:11:51 +0000 2018,-0.4,IL,IM STILL BROKEN UP ABOUT PETER #thebachelorette https://t.co/8x7y0hMSmY
3,Cetronia,Tue May 29 00:11:54 +0000 2018,0.0,PA,Torn between rooting for @PFF_Mike for NFL Twitters sake and not because his hair.... 🤷🏻‍♂️
4,Washington,Tue May 29 00:12:30 +0000 2018,-0.024999999999999994,DC,"#thebachelorette but just this thing where the past women are hanging out and talking and burning sage, the whole season"
5,Washington,Tue May 29 00:13:14 +0000 2018,0.0,DC,"#thebachelorette is now trending in #DC

https://t.co/82UQchfom7 https://t.co/so8VonIDBg"
6,Alpharetta,Tue May 29 00:13:14 +0000 2018,0.5,GA,@kaitlynbristowe is and will forever be my favorite. #thebachelorette
7,Manhattan,Tue May 29 00:18:45 +0000 2018,0.0,NY,Is Becca wearing white because they want her to look like a scorned bride? #thebachelorette
8,Houston,Tue May 29 00:19:29 +0000 2018,0.0,TX,#thebachelorette / #HoustonRockets  night! 🌹🚀🌹🚀 https://t.co/Oue7W8E9Hk
9,Pittsburgh,Tue May 29 00:19:48 +0000 2018,0.0,PA,"#thebachelorette is now trending in #Pittsburgh

https://t.co/EK8FBTtpAZ https://t.co/zvxlxcoOvR"
10,Pensacola,Tue May 29 00:20:09 +0000 2018,0.2857142857142857,FL,Me right now because I can’t watch #thebachelorette until tomorrow... https://t.co/wn5kpXCkeU
11,Oak Park,Tue May 29 00:20:10 +0000 2018,-0.8,IL,... I hate that Reno guy #thebachelorette
12,Massapequa,Tue May 29 00:20:48 +0000 2018,0.5,NY,This Reno guy was really cute until he opened his mouth 😂😂😂 @BacheloretteABC #thebachelorette
13,San Antonio,Tue May 29 00:21:44 +0000 2018,0.2523809523809524,TX,"So this guy really just wants a career out of this show, right?! #thebachelorette"
14,Massapequa,Tue May 29 00:21:56 +0000 2018,0.04910714285714285,NY,This model is a little too feminine for me right now #thebachelorette
15,Bethesda,Tue May 29 00:21:58 +0000 2018,-0.35000000000000003,MD,Wow HATE JORDAN then #thebachelorette
16,Hunters Creek Village,Tue May 29 00:22:29 +0000 2018,-0.5,TX,My mom and I are drunk watching #thebachelorette premier. I have peaked
17,Philadelphia,Tue May 29 00:22:44 +0000 2018,0.0,PA,"SCF, @PFF_Mike on The Bachelor, Game 7 WCF,  Phillies - the TL is gonna be fantastic tonight"
18,Cincinnati,Tue May 29 00:23:18 +0000 2018,0.0625,OH,@Local12Jed @PFF_Mike Whoooo! So excited to stay up past my bedtime for this 😂😂😂
19,Dallas,Tue May 29 00:23:54 +0000 2018,0.0,TX,"#thebachelorette is now trending in #Dallas

https://t.co/mGY6GYAvG8 https://t.co/n887frQKLS"
20,Manhattan,Tue May 29 00:24:18 +0000 2018,0.25,NY,100% the producers made colton prominently feature his cross necklace
21,Philadelphia,Tue May 29 00:24:38 +0000 2018,0.0,PA,When Becca meets Jean Blanc tonight #TheBachelorette https://t.co/wmG8b4lrJt
22,New Hope,Tue May 29 00:24:43 +0000 2018,0.0,MN,Colton’s a front runner.... no doubt #thebachelorette
23,Naperville,Tue May 29 00:24:52 +0000 2018,0.0,IL,I didn’t know you could have a career owning 1000 bottles of cologne. #thebachelorette  #fakejob
24,Garland,Tue May 29 00:24:55 +0000 2018,0.5,TX,okay i love colton
25,Johnson City,Tue May 29 00:25:03 +0000 2018,0.0,TN,He’s gonna blow her nose? #jeanblanc #thebachelorette
26,Johnson City,Tue May 29 00:25:03 +0000 2018,0.0,TN,He’s gonna blow her nose? #jeanblanc #thebachelorette
27,Mount Washington,Tue May 29 00:25:09 +0000 2018,0.3125,KY,"Jean Blanc picks up Curve. “Smells like high school.” 
BECAUSE IT IS!!!
#TheBachelorette"
28,Manhattan,Tue May 29 00:25:47 +0000 2018,-0.1,NY,Colton is wearing a leather shirt and a mauve crushed velvet vest. Why did you decide that? #thebachelorette
29,Philadelphia,Tue May 29 00:26:09 +0000 2018,0.0,PA,"Joe as this season’s @WellsAdams ?
#thebachelorette"
30,Philadelphia,Tue May 29 00:26:15 +0000 2018,0.0,PA,I believe Colton Underwood was on the PS roster for the Eagles at one point #TheBachelorette
31,League City,Tue May 29 00:26:19 +0000 2018,0.0,TX,I want a Colton! 😍 #thebachelorette
32,Stamford,Tue May 29 00:26:28 +0000 2018,0.2,CT,Jean Blanc is a guy who spends way too much in cologne. #bachelorette
33,Newport News,Tue May 29 00:26:45 +0000 2018,0.5,VA,I love colton already 🤩 #TheBachelorette
34,Milwaukee,Tue May 29 00:28:24 +0000 2018,0.3,WI,"Colton Underwood is on #TheBachelorette !!!!!!! WHAAAAAT 😍 calling it now, he wins over Becca 😍"
35,Orlando,Tue May 29 00:30:01 +0000 2018,0.0,FL,Who’s watching the season premiere of #thebachelorette? 🙋🏽‍♀️
36,Oak Park,Tue May 29 00:30:50 +0000 2018,0.0,IL,Please. Colton is angling to be #TheBachelor #thebachelorette https://t.co/b8aqqQ5ZCP
37,Murphy,Tue May 29 00:31:12 +0000 2018,0.0,MO,Colton.... are you the one?!! @randyr called it while he was working on the stairs!  #thebachelorette
38,Londonderry,Tue May 29 00:32:36 +0000 2018,0.0,NH,colton 😭😭😭😭❤️
39,Boston,Tue May 29 00:32:49 +0000 2018,0.7,MA,"Good choice not wearing the velvet vest tonight, Colton. #thebachelorette"
40,McCandless,Tue May 29 00:33:19 +0000 2018,0.06499999999999999,PA,love the other guys not helping colton with his collar. terrible first impression. he’s as good as gone. #TheBachelorette
41,Atlanta,Tue May 29 00:33:56 +0000 2018,0.0,GA,"me: #thebachelorette is a fake, trash show where no one ever finds love 

also me: https://t.co/eNzkk31GmF"
42,Terre Haute,Tue May 29 00:34:20 +0000 2018,0.2683035714285714,IN,alright guys i’m really digging colton right now so he better not mess this up #TheBachelorette
43,Charlotte,Tue May 29 00:34:43 +0000 2018,0.0,NC,jesus clay. that ain’t it #thebachelorette
44,Brooklyn,Tue May 29 00:35:00 +0000 2018,-0.15000000000000002,NY,Do I love or hate Jean Blanc? #TheBachelorette
45,Plano,Tue May 29 00:35:00 +0000 2018,-1.0,TX,Clay Harbor is embarrassing himself. Worst pickup line I’ve ever heard. What passes did you ever catch?#TheBachelorette
46,Newton,Tue May 29 00:35:01 +0000 2018,0.2,MA,Jean Blanc not so much. #TheBachelorette
47,Columbus,Tue May 29 00:35:05 +0000 2018,0.0,OH,"#thebachelorette is now trending in #Columbus

https://t.co/60mLCNruud https://t.co/Twp0PN7ztW"
48,Aspinwall,Tue May 29 00:35:02 +0000 2018,0.5,PA,Jean Blanc is gay...gets out of limo- OMG I LOVE YOUR DRESS WHERE DID YOU GET IT #TheBachelorette
49,Brooklyn,Tue May 29 00:35:13 +0000 2018,0.5,NY,But OK I am INTO Jean Blanc’s suit #TheBachelorette
50,Quincy,Tue May 29 00:35:13 +0000 2018,0.04722222222222221,MA,Sitting down with @Barry_abides to watch the first episode of #thebachelorette and I am SO looking forward to his commentary.
51,Richmond,Tue May 29 00:35:27 +0000 2018,0.4666666666666666,VA,Wow @clayharbs82 might be the most attractive man I’ve seen in my life #TheBachelorette
52,Boston,Tue May 29 00:35:27 +0000 2018,0.0,MA,Jean Blanc finesssssssed that #TheBachelorette #LetsDoTheDamnThing
53,Philadelphia,Tue May 29 00:35:42 +0000 2018,0.13333333333333333,PA,"Ohhhh, Jean Blanc is smooth. He's totally going to ask Becca ""practice French"" meaning make out #TheBachelorette"
54,Walker,Tue May 29 00:35:43 +0000 2018,0.25,LA,@BacheloretteABC  #ClayStays #coltonstaus # if the first 5 can stay
55,Dwight,Tue May 29 00:36:10 +0000 2018,0.0,IL,"From Dwight, Illinois to The Bachelorette. Atta boy, @clayharbs82."
56,Atlanta,Tue May 29 00:36:10 +0000 2018,0.0,GA,"10/10 that guy does NOT speak French. 

#thebachelorette https://t.co/REJm8zMS0H"
57,Kensington,Tue May 29 00:36:13 +0000 2018,0.0,CT,if becca doesn't marry colton i will #TheBachelorette 😍
58,Alpharetta,Tue May 29 00:36:36 +0000 2018,0.0,GA,drink every time someone says “let’s do the damn thing” #thebachelorette
59,New Hope,Tue May 29 00:37:13 +0000 2018,0.5,MN,Top knot guy is a stunt man huh #thebachelorette
60,Washington,Tue May 29 00:37:40 +0000 2018,0.2857142857142857,DC,"“You have hair like my sister.” This is what all guys want to hear, right? #thebachelorette"
61,Manhattan,Tue May 29 00:37:50 +0000 2018,0.0,NY,Jean Blanc needs to GTFO #TheBachelorette
62,West Palm Beach,Tue May 29 00:38:15 +0000 2018,0.35044642857142855,FL,"Hahahahaha what was that, Jordan??!!! I’m excited to watch this man unfold right in front of our eyes. #thebachelorette"
63,Oak Park,Tue May 29 00:38:46 +0000 2018,0.0,IL,“The tapping of the shoes is the heartbeat of a gentleman.” #thebachelorette https://t.co/BEHVqtKCuV
64,West Palm Beach,Tue May 29 00:39:00 +0000 2018,0.0,FL,Jordan is this years Deanie baby! #thebachelorette
65,Alpharetta,Tue May 29 00:40:05 +0000 2018,-1.0,GA,like can we stop talking about arie? he was the worst. let’s move on. #thebachelorette
66,Toms River,Tue May 29 00:40:32 +0000 2018,0.25,NJ,Did I just see the first #manbun in bachelorette history? #thebachelorette
67,Plano,Tue May 29 00:40:33 +0000 2018,0.0,TX,There he is!!! @PFF_Mike #TheBachelorette
68,Des Moines,Tue May 29 00:40:40 +0000 2018,-0.3,IA,Garrett. Your mini van sucks #thebachelorette
69,Coral Terrace,Tue May 29 00:40:57 +0000 2018,1.0,FL,Yeah maybe bringing a cardboard cut out of her ex fiancé might not be the best idea #thebachelorette
70,Pittsford,Tue May 29 00:41:01 +0000 2018,0.0,NY,Can they please require IQ tests before appearing on The Bachelorette???? #thebachelorette
71,Washington,Tue May 29 00:41:21 +0000 2018,0.0,DC,"Becca, don’t go inside a stranger’s van. #thebachelorette"
72,Floresville,Tue May 29 00:41:43 +0000 2018,0.0,TX,Man bun and cardboardcutout of another weirdo hmmm ya weirdo #thebachelorette
73,San Antonio,Tue May 29 00:41:46 +0000 2018,0.5,TX,Garrett is so cute omg #thebachelorette
74,Toms River,Tue May 29 00:42:02 +0000 2018,0.024999999999999994,NJ,My husband’s everyday whip is a minivan. And he’s pretty dreamy so... #thebachelorette #nothingwrongwithminivans
75,Columbus,Tue May 29 00:42:17 +0000 2018,0.0,GA,Did a dude just roll up in a minivan 🤦‍♂️#thebachelorette
76,Windsor Locks,Tue May 29 00:44:02 +0000 2018,-0.2857142857142857,CT,patiently waiting to find out what is wrong with colton and why he is still single cause... come onnnnn. perfect… https://t.co/LKkoVqsjEW
77,Boston,Tue May 29 00:44:04 +0000 2018,0.0,MA,"'colton' is now trending in #Boston

https://t.co/KGIYpUU8nB https://t.co/lxTF8oeFkh"
78,Towson,Tue May 29 00:45:16 +0000 2018,0.0,MD,I feel like there are a lot of @TimTebow 🏈 look alikes on Becca’s season of @BacheloretteABC #thebachelorette #LetsDoTheDamnThing
79,Oakville,Tue May 29 00:47:09 +0000 2018,0.05000000000000003,MO,joe: “let’s remind the girl of her ex. that’s a bad idea” glad to know he has good hair AND common sense #thebachelorette
80,Hartford City,Tue May 29 00:48:32 +0000 2018,0.005681818181818177,IN,When #thebachelorette isn’t on because of the victory celebration.... but other people are live tweeting it. I’m no… https://t.co/cffWZ390tu
81,St Louis,Tue May 29 00:48:41 +0000 2018,0.3,MO,"“Whoever brings an ox, wins.” -carrie guenzler heaney #thebachelorette"
82,Overland Park,Tue May 29 00:49:15 +0000 2018,0.3,KS,Lincoln brought cake. He wins automatically. #thebachelorette https://t.co/1nfviyzevt
83,Cetronia,Tue May 29 00:49:21 +0000 2018,-0.07000000000000002,PA,"@PFF @PFF_Mike Slow off the line, but a high motor. Developmental."
84,Oakville,Tue May 29 00:49:21 +0000 2018,0.0,MO,me when mike brings out the arie cutout #thebachelorette https://t.co/DfTuTmFSnl
85,Roseville,Tue May 29 00:49:24 +0000 2018,0.0,MN,I will personally chase Chase out of the mansion.  #thebachelorette
86,Washington,Tue May 29 00:49:34 +0000 2018,-0.2,DC,"ah, yes, chase! the advertising VP whose firm’s website still, in the year of our lord 2018, prompts you to enable flash #thebachelorette"
87,Hartford City,Tue May 29 00:49:35 +0000 2018,0.005681818181818177,IN,When #thebachelorette isn’t on because of the victory celebration.... but other people are live tweeting it. I’m no… https://t.co/Mwmg4CsaF4
88,Cedar Rapids,Tue May 29 00:49:39 +0000 2018,0.0,IA,Why a bull? Is this a metaphor for vitality? #thebachelorette
89,Roseville,Tue May 29 00:49:56 +0000 2018,0.0,MN,Where do you think he hid the banjo? His pants? The pool? The alcove by the pool? #thebachelorette
90,Washington,Tue May 29 00:51:16 +0000 2018,0.03333333333333333,DC,“social media participant” from upstate america??? it me #thebachelorette
91,Andover,Tue May 29 00:52:09 +0000 2018,0.0,MA,"The stuntman seems a bit hostile, huh? #thebachelorette"
92,Atlanta,Tue May 29 00:52:09 +0000 2018,0.0,GA,"Did they find Kamil on Tinder? 🙄

#thebachelorette"
93,Kansas City,Tue May 29 00:52:17 +0000 2018,-1.0,MO,The model is the worst #thebachelorette
94,West Palm Beach,Tue May 29 00:52:41 +0000 2018,-0.16666666666666666,FL,Trent! seriously. Get back in the damn car. #thebachelorette
95,Kansas City,Tue May 29 00:53:53 +0000 2018,0.0,MO,Joe is so chicago 🙈#thebachelorette
96,Columbus,Tue May 29 00:54:31 +0000 2018,-0.6,GA,A chicken suit 🐔 😂🤣😂🤣#thebachelorette
97,Kansas City,Tue May 29 00:54:40 +0000 2018,0.0,MO,I feel like this cologne dude would just smell you all the time #thebachelorette
98,Roseville,Tue May 29 00:54:49 +0000 2018,-0.13333333333333333,MN,Venture Capitalist / Chicken. It’s good to know my title of Student / Potato isn’t that weird. #thebachelorette
99,Charlotte,Tue May 29 00:55:24 +0000 2018,0.0,NC,he brought in the choir from the royal wedding 😂😂😂 #thebachelorette
100,St Matthews,Tue May 29 00:56:24 +0000 2018,0.5,KY,If I get one more fashion tip about another contestant #thebachelorette https://t.co/Kan4rqnLcN
101,Charlotte,Tue May 29 00:56:32 +0000 2018,0.0,NC,by my count that’s 7 blacks dudes in the house this season. #thebachelorette https://t.co/PEW7uOK7pS
102,Miami,Tue May 29 00:58:04 +0000 2018,0.0,FL,"Well now that I’m totally screwed up from watching #13ReasonsWhy szn 2, I shall move on to some comedic relief... #thebachelorette 🌹"
103,Cedar Rapids,Tue May 29 00:58:16 +0000 2018,0.2,IA,How did he fit that entire choir in the limo though? #thebachelorette
104,Minneapolis,Tue May 29 00:58:28 +0000 2018,0.0,MN,*colton does anything #TheBachelorette https://t.co/01DUl29dDO
105,Atlanta,Tue May 29 00:59:12 +0000 2018,0.0,GA,"All in favor of Jordan shutting tf up. 

#thebachelorette https://t.co/kaQPTdGCoc"
106,Parkland,Tue May 29 00:59:23 +0000 2018,0.0,FL,#NoAriholes! #thebachelorettepar
107,Houston,Tue May 29 01:00:26 +0000 2018,0.2,TX,"Word of advice Jean Blanc: if you wear a bow tie, you’ve gotta check that it is straight before you go anywhere #TheBachelorette"
108,Mount Washington,Tue May 29 01:02:00 +0000 2018,0.6,KY,Can we get the Rose Choir song turned into a ringtone @BachelorInterns ???#thebachelorette
109,Palm Valley,Tue May 29 01:02:05 +0000 2018,0.0,FL,BECCA STARTED TALKING ABOUT ARIE AND THEY PANNED TO @PFF_Mike’s CUTOUT LMAOOOOO
110,Marlton,Tue May 29 01:04:31 +0000 2018,-0.175,NJ,"I turned on Bachelorette for the first time in my life and immediately witnessed Awkward Clay Harbor. Then, later,… https://t.co/ItclNqJnbH"
111,Mount Ivy,Tue May 29 02:09:32 +0000 2018,0.0,NY,E News has some questions for @PFF_Mike https://t.co/0G7mMVqnZi
112,Wichita,Tue May 29 02:12:38 +0000 2018,0.0,KS,When Jordan talks about the “walls of his brain” 🧐🙄#thebachelorette https://t.co/gua3LtyQcx
113,Bunker Hill Village,Tue May 29 02:17:15 +0000 2018,-0.8,TX,tbh already hate this season of #thebachelorette and i looked up the finale spoilers and now i don't even wanna watch it
114,Nampa,Tue May 29 02:17:58 +0000 2018,0.2833333333333334,ID,okay colton is actually beautiful wtf
115,Hudsonville,Tue May 29 02:21:21 +0000 2018,0.5,MI,"when you find out colton from #theBachlorette went to isu and is from washington, il ...hunny we are all rooting for your handsome self 😍"
116,Phoenix,Tue May 29 02:25:57 +0000 2018,0.0,AZ,@ChrisPfeiffer13 @bradley_colton @eberlin98 @curbstompfurby @wesbear_4 @WillyRayTrey
117,Bradenton,Tue May 29 02:39:17 +0000 2018,0.0,FL,Barf..just heard about the GYB aka Garrett Yrigoyen dramz...scratch him off my #iwantapiece list ...trying to decid… https://t.co/MV3KEWw5yH
118,Prescott,Tue May 29 02:44:49 +0000 2018,-0.30000000000000004,AZ,The dude with the thick as Chicago accent. I can’t. 🙉 #thebachelorette
119,Mesa,Tue May 29 02:53:25 +0000 2018,0.0,AZ,Literally throwing up hearing these pick up lines 🤮🤮🤮 #thebachelorette
120,Los Angeles,Tue May 29 03:02:30 +0000 2018,0.0,CA,Becca sending him home should send a message to all these guys.. #thebachelorette https://t.co/2i7cDZNVVS @analysisnytimes
121,Minneapolis,Tue May 29 03:09:33 +0000 2018,-0.3125,MN,i mean yeah becca’s my friend but even *i* am going to have some words with her about sending home grocery store joe. #thebachelorette
122,Phoenix,Tue May 29 03:17:50 +0000 2018,-0.325,AZ,excuse me if you show up in a chicken suit.. buck-bye #thebachelorette
123,San Diego,Tue May 29 03:18:57 +0000 2018,0.5,CA,@waller_colton @gabesantos26 we could make more 3’s than the rockets tonight.
124,Seattle,Tue May 29 03:23:57 +0000 2018,0.0,WA,yesss the trump shade from jean blanc 🙌 #thebachelorette
125,Tonawanda,Tue May 29 03:24:48 +0000 2018,0.0,NY,@coltontczajka If that...
126,Portland,Tue May 29 03:24:58 +0000 2018,0.0,OR,"Jean Blanc: man of distinction, perfume hoarder, and nothing if not a lover of Francis Ford Coppola’s oeuvre.… https://t.co/Jvq1WZfrMQ"
127,Absecon,Tue May 29 03:35:44 +0000 2018,0.8,NJ,colton on the bachelorette.. pls don’t win 🤤 #bachlorette
128,Oak Harbor,Tue May 29 03:36:31 +0000 2018,0.35,WA,How many of these guys are gonna tell her they’re ready to #DoTheDamnThing #thebachelorette
129,Oak Harbor,Tue May 29 03:39:08 +0000 2018,0.0,WA,Omg this Jordan guy 😂😂😂 #thebachelorette
130,Los Angeles,Tue May 29 03:42:51 +0000 2018,0.7,CA,Becca the rebound looks good on you girl @thebkoof #thebachelorette
131,Lake Charles,Tue May 29 03:46:34 +0000 2018,0.0,LA,*bonnaroo @ponydaniel20 @colton_dearman @Cobesoileau @SunShine__31 @worstduo https://t.co/pgnkiul7nk
132,Chino,Tue May 29 03:50:20 +0000 2018,0.5,CA,im already in love with colton. TheBachelorette 🌹♥️
133,Oak Harbor,Tue May 29 03:52:08 +0000 2018,0.0,WA,60/40 my ass. Go home bro #thebachelorette
134,Wichita,Tue May 29 03:53:22 +0000 2018,0.25,KS,"So. Tonight I watched #thebachelorette for the first time ever, having been persuaded by @calexandralocke and joine… https://t.co/1YMkH18zbz"
135,Torrance,Tue May 29 03:53:27 +0000 2018,0.0,CA,60/40 get the hell out of here #thebachelorette https://t.co/n4YamRl4bC
136,Portland,Tue May 29 04:03:31 +0000 2018,0.20833333333333334,OR,Isn’t it obvious that Jordan is gay? #thebachelorette
137,Elsmere,Tue May 29 06:15:12 +0000 2018,0.4166666666666667,DE,@coltonTcarr Well it’s fine then
138,Gilbert,Tue May 29 06:20:48 +0000 2018,0.5,AZ,"i’m so in love with colton from the bachelorette, i want him for myself"
139,Los Angeles,Mon May 28 23:40:27 +0000 2018,-0.4,CA,The bachelorette is dressed like a whore! She's one to chuck and fuck. #thebachelorette #promo
140,Fort Hamer,Mon May 28 23:52:53 +0000 2018,0.0,FL,Finally #thebachelorette is back tonight! 🌹🌹
141,Austin,Tue May 29 00:01:13 +0000 2018,0.018750000000000003,TX,There’s nothing like a reminder of how much you were a hot mess a few months ago. #thebachelorette
142,Salt Lake City,Tue May 29 00:02:56 +0000 2018,0.0,UT,@DUBCREW86 @coltonmarsh3 On the way to play ball it makes sense. Just like wearing flip flops to the beach.
143,Boston,Tue May 29 00:03:34 +0000 2018,-0.10000000000000003,MA,This montage is EVERYTHING &amp; Arie should take a crap in his own hand tbqh #thebachelorette
